"GEO_ID","id",
"S1702_C06_026E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!3 or 4 children",
"S1702_C06_026M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!3 or 4 children",
"S1702_C06_027E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!5 or more children",
"S1702_C06_027M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!5 or more children",
"S1702_C06_028E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!No own child of the householder",
"S1702_C06_028M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!No own child of the householder",
"S1702_C06_029E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!1 or 2 own children of the householder",
"S1702_C06_029M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!1 or 2 own children of the householder",
"S1702_C06_030E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!3 or 4 own children of the householder",
"S1702_C06_030M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!3 or 4 own children of the householder",
"S1702_C06_031E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!5 or more own children of the householder",
"S1702_C06_031M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!5 or more own children of the householder",
"S1702_C06_032E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF PEOPLE IN FAMILY!!2 people",
"S1702_C06_032M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF PEOPLE IN FAMILY!!2 people",
"S1702_C06_033E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF PEOPLE IN FAMILY!!3 or 4 people",
"S1702_C06_033M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF PEOPLE IN FAMILY!!3 or 4 people",
"S1702_C06_034E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF PEOPLE IN FAMILY!!5 or 6 people",
"S1702_C06_034M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF PEOPLE IN FAMILY!!5 or 6 people",
"S1702_C06_035E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF PEOPLE IN FAMILY!!7 or more people",
"S1702_C06_035M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF PEOPLE IN FAMILY!!7 or more people",
"S1702_C06_036E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF WORKERS IN FAMILY!!No workers",
"S1702_C06_036M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF WORKERS IN FAMILY!!No workers",
"S1702_C06_037E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF WORKERS IN FAMILY!!1 worker",
"S1702_C06_037M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF WORKERS IN FAMILY!!1 worker",
"S1702_C06_038E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF WORKERS IN FAMILY!!2 workers",
"S1702_C06_038M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF WORKERS IN FAMILY!!2 workers",
"S1702_C06_039E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF WORKERS IN FAMILY!!3 or more workers",
"S1702_C06_039M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF WORKERS IN FAMILY!!3 or more workers",
"S1702_C06_040E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!INCOME DEFICIT!!Mean income deficit for families (dollars)",
"S1702_C06_040M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!INCOME DEFICIT!!Mean income deficit for families (dollars)",
"S1702_C06_041E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!TENURE!!Owner occupied",
"S1702_C06_041M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!TENURE!!Owner occupied",
"S1702_C06_042E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!TENURE!!Renter Occupied",
"S1702_C06_042M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!TENURE!!Renter Occupied",
"S1702_C06_043E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level",
"S1702_C06_043M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level",
"S1702_C06_044E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level",
"S1702_C06_044M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level",
"S1702_C06_045E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level",
"S1702_C06_045M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level",
"S1702_C06_046E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level",
"S1702_C06_046M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level",
"S1702_C06_047E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level",
"S1702_C06_047M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level",
"S1702_C06_048E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level",
"S1702_C06_048M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level",
"S1702_C06_049E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level",
"S1702_C06_049M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level",
"S1702_C06_050E","Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level",
"S1702_C06_050M","Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level",
